review,is_positive
 Very few staff members spoke English as their first language which made expressing our needs very difficult The night manager was argumentative rude and unhelpful ,0
 room size,0
 It would be nit picking to criticise anything ,0
 Just my personal preference but I would have preferred a proper shower rather than a shower over the bath with a shower curtain ,0
 Phone didn t work but it was solved ,0
 Towels are old,0
 Unfriendly staff They never liked to help Every day there must be something is missing no shower gel or no coffee or no body lotion or no face towels or no water bottles This happened daily through the 9 nights I stayed there Also staff are unfriendly and unhelpful at all One time when I needed some help in calling international call the receptionist was too rude I was also surprised to see booking com modifying my previous review on this hotel and gave 10 while I gave negative comments This shows un honestly from booking com when it comes to the reviews Very surprising,0
 The bathroom was a little small but very nice The mini fridge in the room did not work well ,0
 no dining and bar very poorly stocked,0
 changed three rooms during our stay one had problems with the heating another with hot water,0
 Cold room especially bathroom quite noisy on the roads,0
 The rooms are very average,0
 Booked a lower ground room with a c Initially put in bedsit type room down the road from the main building in 3rd floor no lift and no a c on a warm day Had to ask to be moved ,0
 I don t fine the value for money,0
 Free breakfast,0
 6 stairs straighr down into the room from the door If you have stair issues be sure to mention this when you book ,0
 Room could have been a little bit cleaner ,0
 The single rooms are far too small to be comfortable despite the nice decor and the room rate was over the top ,0
 For us the Location could have been better but not too bad With cases it s a fair walk from the tube Nevertheless it is a city centre hotel ,0
 Air conditioning was advertised but it was not switched on I asked about it it was out of season but we were there early April and it was quite warm ,0
 The time you can get alcohol from the executive lounge was a bit short 2hours only ,0
 They over charged me by 336 and have still not refunded me the money or replied to my email ,0
 Was a little pricey but we enjoyed our stay,0
 No heating in hotel room had to use the hairdryer to warm the room up ,0
 The rate,0
 Swimming pool noisy and full of children no loungers available any time of stay small complaint really,0
 The price was a little high but still good for London so can t be fussy,0
 On the Saturday night there was a private function and the music was so loud we were kept awake until past 1 am There was no warning that this would be the case and the staff couldn t do anything to help in this matter ,0
 Too old furnishings and too low quality of hotel for such high price,0
 Staff very unfriendly,0
 Can t think of anything ,0
 No bar so would have to go out if you fancied a drink but this is not what this place is about ,0
